Date,open,high,low,close,volume,dividends,stock splits
2023-01-03 00:00:00-05:00,89.26639931771285,90.72113252068196,88.20026443734325,88.79810333251953,28131200,0.0,0.0
2023-01-04 00:00:00-05:00,90.02366130007265,90.32258076411857,86.95478419630723,87.7618637084961,34854800,0.0,0.0
2023-01-05 00:00:00-05:00,87.15405835674365,87.253695634982,85.58972952270685,85.88864135742188,27194400,0.0,0.0
2023-01-06 00:00:00-05:00,86.47651205651783,87.37326274187966,84.55348298751184,87.02452087402344,41381500,0.0,0.0
2023-01-09 00:00:00-05:00,88.04084037204656,89.72473844973383,87.54264639420649,87.70206451416016,29003900,0.0,0.0
2023-01-10 00:00:00-05:00,85.66944998158469,88.34972873246679,85.51999025005739,88.10063171386719,30467800,0.0,0.0
2023-01-11 00:00:00-05:00,88.8578858679864,91.26914310459799,88.68850172532865,91.1894302368164,26862000,0.0,0.0
2023-01-12 00:00:00-05:00,91.14957653320798,91.5381672405778,89.42582196828673,90.80083465576172,30258100,0.0,0.0
2023-01-13 00:00:00-05:00,90.52185251603511,91.85701645147581,89.80445190616697,91.78726959228516,26329200,0.0,0.0
2023-01-17 00:00:00-05:00,91.72747387421029,91.9167900206618,89.72473953244852,90.96025848388672,32602400,0.0,0.0
2023-01-18 00:00:00-05:00,91.80719072227554,92.46481045839508,90.31260870582629,90.79087829589844,29116700,0.0,0.0
2023-01-19 00:00:00-05:00,90.39232693608494,93.27188785053708,90.30264805682003,92.71391296386719,37000400,0.0,0.0
2023-01-20 00:00:00-05:00,94.75649586822666,97.94494198183678,94.67678300497307,97.66594696044922,63191100,0.0,0.0
2023-01-23 00:00:00-05:00,97.59620744614631,99.67866244471271,97.14783585983596,99.4295654296875,40005100,0.0,0.0
2023-01-24 00:00:00-05:00,97.74566366368212,99.25021170889295,96.84891292144263,97.34710693359375,33078500,0.0,0.0
2023-01-25 00:00:00-05:00,95.2248024005236,95.81267528301453,93.42134252385841,94.87606811523438,42330000,0.0,0.0
2023-01-26 00:00:00-05:00,96.1514427043169,97.21757756805295,95.03548539948105,97.16775512695312,30114000,0.0,0.0
2023-01-27 00:00:00-05:00,96.95852091146214,99.95765113848242,96.95852091146214,99.0110855102539,33879800,0.0,0.0
2023-01-30 00:00:00-05:00,97.12790179059655,97.93497360648114,96.05180096819252,96.58985137939453,27226200,0.0,0.0
2023-01-31 00:00:00-05:00,96.52010847216931,98.52284288248825,96.47028603134386,98.48298645019531,29870700,0.0,0.0
2023-02-01 00:00:00-05:00,98.35346443427653,100.82451016647553,97.22754866378031,100.06725311279297,35531100,0.0,0.0
2023-02-02 00:00:00-05:00,105.4178577079184,107.46044862949765,105.22854154766723,107.35084533691406,69883800,0.0,0.0
2023-02-03 00:00:00-05:00,102.55821872611254,107.42058950445697,102.20948444110049,104.40153503417969,65309300,0.0,0.0
2023-02-06 00:00:00-05:00,102.03013393595903,103.98305352700574,101.51200791275724,102.52832794189453,31999600,0.0,0.0
2023-02-07 00:00:00-05:00,102.84717223763629,107.7892558852478,102.74753495639422,107.25120544433594,49010200,0.0,0.0
2023-02-08 00:00:00-05:00,101.68140584887735,102.7674651991219,97.68588754926381,99.0110855102539,94743500,0.0,0.0
2023-02-09 00:00:00-05:00,99.63879824471734,99.66868866789683,93.29180405986752,94.66682434082031,119455000,0.0,0.0
2023-02-10 00:00:00-05:00,95.10523517958713,96.4005426696298,93.90957257480731,94.2284164428711,54980700,0.0,0.0
2023-02-13 00:00:00-05:00,94.39780010751662,94.85613769042568,93.50104935754783,94.26827239990234,50076100,0.0,0.0
2023-02-14 00:00:00-05:00,94.08892331366818,94.50740446777245,91.92676308229196,94.33802032470703,54726100,0.0,0.0
2023-02-15 00:00:00-05:00,94.1486963136537,96.76920151646188,93.8099280557692,96.58985137939453,50169000,0.0,0.0
2023-02-16 00:00:00-05:00,95.02552246808358,97.32717622276208,94.39779318819902,95.1650161743164,42462600,0.0,0.0
2023-02-17 00:00:00-05:00,94.50740269191552,95.2148372777522,92.87332693835303,94.00920867919922,34284100,0.0,0.0
2023-02-21 00:00:00-05:00,92.66408654770441,92.76372383007642,91.38871108893322,91.45845794677734,33629300,0.0,0.0
2023-02-22 00:00:00-05:00,91.36877693627122,91.7772996668387,90.28271766067176,91.31896209716797,30884000,0.0,0.0
2023-02-23 00:00:00-05:00,91.58798498742568,91.6079170048575,89.43579081686464,90.56170654296875,41206400,0.0,0.0
2023-02-24 00:00:00-05:00,89.11694514159397,89.5653167008038,88.26005085355271,88.80805969238281,36585100,0.0,0.0
2023-02-27 00:00:00-05:00,89.54539489746094,89.8343483380739,89.01730285657956,89.54539489746094,27502300,0.0,0.0
2023-02-28 00:00:00-05:00,89.00734406302703,90.90048283015722,88.99737805426645,89.73470306396484,30142000,0.0,0.0
